0010;0000000001;100000000;0100;000000010;000000010;1000000;e
0010;0000000001;100000000;0001;000000010;000000010;1000000;e
1000;0001000000;000000100;0001;000000010;000000010;0000100;e
1000;0000000001;010000000;0001;000000010;000000010;0000001;e
0010;0000000010;010000000;0001;000000010;000000010;0010000;e
1000;0000000001;010000000;0001;000000010;000000010;0000001;e
0010;1000000000;100000000;0100;000000010;000000010;0001000;e
0001;0000000001;100000000;0001;000000010;000000010;1000000;e
0001;0000000001;010000000;0001;000000010;000000010;0000001;e
0001;0000000010;010000000;0001;000000010;000000010;0000001;e
0010;1000000000;010000000;0100;000000010;000000010;0001000;e
0010;1000000000;000000010;0001;000000010;000000010;0000100;p
0010;1000000000;100000000;0100;000000010;000000010;1000000;e
0001;1000000000;000000100;0001;000000010;000000010;1000000;e
0010;0000000010;000000010;0001;000000010;000000010;1000000;p
1000;0001000000;000000100;0001;000000010;000000010;0000100;e
1000;0001000000;000000100;0001;000000010;000000010;1000000;e
0010;0000000001;010000000;0100;000000010;000000010;1000000;e
0001;1000000000;000000100;0001;000000010;000000010;1000000;e
0001;0000000010;100000000;0001;000000010;000000010;1000000;e
0001;0000000010;010000000;0001;000000010;000000010;1000000;e
0010;1000000000;010000000;0100;000000010;000000010;1000000;e
1000;1000000000;000000100;0001;000000010;000000010;0000100;e
1000;1000000000;000000100;0001;000000010;000000010;0000100;e
0001;0000000010;010000000;0001;000000010;000000010;1000000;e
0010;0000000001;100000000;0001;000000010;000000010;1000000;e
0010;0000000001;010000000;0001;000000010;000000010;0010000;e
0001;1000000000;000000100;0001;000000010;000000010;1000000;e
0001;0000000010;100000000;0001;000000010;000000010;1000000;e
0010;1000000000;010000000;0100;000000010;000000010;1000000;e
0001;0000000001;100000000;0001;000000010;000000010;1000000;e
0001;0000000010;100000000;0001;000000010;000000010;1000000;e
0010;0000000010;100000000;0001;000000010;000000010;1000000;e
1000;1000000000;000000100;0001;000000010;000000010;1000000;e
0001;0000000001;010000000;0001;000000010;000000010;1000000;e
0010;0000000001;010000000;0100;000000010;000000010;1000000;e
0010;0000000001;100000000;0100;000000010;000000010;0001000;e
0010;0000000010;010000000;0001;000000010;000000010;1000000;e
0010;0000000001;100000000;0001;000000010;000000010;0010000;e
0010;0000000001;100000000;0100;000000010;000000010;1000000;e
0010;0000000010;010000000;0001;000000010;000000010;0010000;e
0010;0000000010;100000000;0001;000000010;000000010;0010000;e
0001;0000000001;100000000;0001;000000010;000000010;0010000;e
0001;0000000001;010000000;0001;000000010;000000010;1000000;e
1000;0001000000;000000100;0001;000000010;000000010;0000100;e
1000;0000000010;100000000;0001;000000010;000000010;0000001;e
0001;0000000001;100000000;0001;000000010;000000010;0010000;e
0010;0000000010;000000010;0001;000000010;000000010;0000100;p
0010;0000000001;010000000;0100;000000010;000000010;1000000;e
1000;0001000000;000000100;0001;000000010;000000010;0000100;e
0010;0000000001;010000000;0100;000000010;000000010;1000000;e
0001;0000000001;010000000;0001;000000010;000000010;0000001;e
1000;1000000000;000000100;0001;000000010;000000010;0000100;e
0001;0000000010;000000010;0001;000000010;000000010;1000000;p
0010;0000000010;100000000;0001;000000010;000000010;0010000;e
0010;1000000000;000000010;0001;000000010;000000010;1000000;p
0001;0001000000;000000100;0001;000000010;000000010;1000000;e
0001;0000000001;010000000;0001;000000010;000000010;0010000;e
0001;0000000010;000000100;1000;000000010;000000010;1000000;e
0001;0000000001;100000000;0001;000000010;000000010;1000000;e
1000;0001000000;000000100;0001;000000010;000000010;1000000;e
0001;0000000010;010000000;0001;000000010;000000010;1000000;e
0001;0000000010;010000000;0001;000000010;000000010;0010000;e
0001;0000000010;010000000;0001;000000010;000000010;1000000;e
0010;0000000010;010000000;0001;000000010;000000010;0010000;e
0001;0000000010;010000000;0001;000000010;000000010;0000001;e
0010;0000000001;010000000;0001;000000010;000000010;0010000;e
0001;0000000010;100000000;0001;000000010;000000010;0000001;e
0010;0000000010;000000010;0001;000000010;000000010;0000100;p
1000;0000000010;010000000;0001;000000010;000000010;0000001;e
0010;0000000001;100000000;0001;000000010;000000010;1000000;e
0001;1000000000;000000010;0001;000000010;000000010;1000000;p
0001;0000000001;010000000;0001;000000010;000000010;1000000;e
0010;1000000000;100000000;0100;000000010;000000010;0001000;e
0010;0000000001;010000000;0001;000000010;000000010;0010000;e
1000;1000000000;000000100;0001;000000010;000000010;0000100;e
0010;1000000000;100000000;0100;000000010;000000010;0001000;e
0010;0000000001;100000000;0001;000000010;000000010;1000000;e
1000;0001000000;000000100;1000;000000010;000000010;1000000;e
1000;0000000010;000000100;1000;000000010;000000010;1000000;e
0010;0000000001;010000000;0001;000000010;000000010;0010000;e
0001;0000000001;010000000;0001;000000010;000000010;1000000;e
0010;0000000010;100000000;0001;000000010;000000010;0010000;e
0010;0000000010;100000000;0001;000000010;000000010;1000000;e
0001;1000000000;000000100;0001;000000010;000000010;1000000;e
0010;0000000010;010000000;0001;000000010;000000010;1000000;e
1000;1000000000;000000100;0001;000000010;000000010;0000100;e
0001;0000000010;100000000;0001;000000010;000000010;0000001;e
0010;1000000000;010000000;0100;000000010;000000010;1000000;e
0010;0000000001;100000000;0001;000000010;000000010;1000000;e
0010;0000000010;100000000;0001;000000010;000000010;1000000;e
0010;0000000010;100000000;0001;000000010;000000010;0010000;e
0001;0000000001;100000000;0001;000000010;000000010;1000000;e
0001;0000000001;010000000;0001;000000010;000000010;0010000;e
0010;0000000001;100000000;0001;000000010;000000010;1000000;e
1000;1000000000;000000100;0001;000000010;000000010;0000100;e
0010;1000000000;010000000;0100;000000010;000000010;1000000;e
0010;0000000010;100000000;0001;000000010;000000010;1000000;e
0010;0000000001;010000000;0100;000000010;000000010;0001000;e
0001;0000000010;100000000;0001;000000010;000000010;1000000;e
0001;0000000010;100000000;0001;000000010;000000010;0010000;e
0010;1000000000;010000000;0100;000000010;000000010;1000000;e
0001;0000000010;100000000;0001;000000010;000000010;1000000;e
1000;0001000000;000000100;0001;000000010;000000010;0000100;e
0001;0000000001;010000000;0001;000000010;000000010;1000000;e
1000;0000000001;010000000;0001;000000010;000000010;0000001;e
0010;0000000001;100000000;0001;000000010;000000010;1000000;e
0010;0000000001;010000000;0100;000000010;000000010;1000000;e
0010;0000000010;010000000;0001;000000010;000000010;0010000;e
0010;0000000010;100000000;0001;000000010;000000010;0010000;e
0010;0000000001;100000000;0001;000000010;000000010;1000000;e
0010;0000000001;010000000;0001;000000010;000000010;0010000;e
0001;0000000001;010000000;0001;000000010;000000010;1000000;e
0010;0000000010;000000010;0001;000000010;000000010;0000100;p
1000;1000000000;000000100;0001;000000010;000000010;0000100;e
1000;1000000000;000000100;0001;000000010;000000010;0000100;e
0001;0000000001;100000000;0001;000000010;000000010;0010000;e
0010;1000000000;100000000;0100;000000010;000000010;0001000;e
0010;0000000010;000000010;0001;000000010;000000010;1000000;p
0001;0000000010;010000000;0001;000000010;000000010;0010000;e
1000;0001000000;000000100;0001;000000010;000000010;0000100;e
0010;0000000001;010000000;0001;000000010;000000010;1000000;e
0010;1000000000;100000000;0100;000000010;000000010;0001000;e
1000;0000000010;000000100;1000;000000010;000000010;1000000;e
0001;0000000010;010000000;0001;000000010;000000010;0000001;e
0001;0000000010;010000000;0001;000000010;000000010;0010000;e
0001;0000000001;100000000;0001;000000010;000000010;0000001;e
0001;0000000001;100000000;0001;000000010;000000010;0010000;e
1000;0001000000;000000100;0001;000000010;000000010;0000100;e
0001;0000000001;100000000;0001;000000010;000000010;1000000;e
0001;0000000010;010000000;0001;000000010;000000010;0010000;e
0010;0000000010;010000000;0001;000000010;000000010;0010000;e
0001;0000000010;100000000;0001;000000010;000000010;0000001;e
0010;0000000001;010000000;0001;000000010;000000010;1000000;e
0001;0000000010;010000000;0001;000000010;000000010;1000000;e
0001;0000000010;100000000;0001;000000010;000000010;1000000;e
1000;0000000010;000000100;0001;000000010;000000010;1000000;e
0010;1000000000;010000000;0100;000000010;000000010;0001000;e
0001;0000000010;000000010;0001;000000010;000000010;0000100;p
0001;0000000010;100000000;0001;000000010;000000010;1000000;e
0001;0000000010;100000000;0001;000000010;000000010;0010000;e
0010;0000000010;010000000;0001;000000010;000000010;1000000;e
0010;0000000010;100000000;0001;000000010;000000010;1000000;e
0001;0000000001;100000000;0001;000000010;000000010;1000000;e
0001;0000000010;010000000;0001;000000010;000000010;0010000;e
1000;0000000001;100000000;0001;000000010;000000010;0000001;e
1000;0001000000;000000100;0001;000000010;000000010;0000100;e
0010;0000000001;100000000;0100;000000010;000000010;1000000;e
0001;0000000010;010000000;0001;000000010;000000010;0010000;e
0001;0000000001;100000000;0001;000000010;000000010;1000000;e
0010;0000000001;100000000;0001;000000010;000000010;1000000;e
0010;0000000010;010000000;0001;000000010;000000010;1000000;e
1000;0001000000;000000100;0001;000000010;000000010;0000100;e
0001;0000000010;100000000;0001;000000010;000000010;0010000;e
0001;0000000010;000000010;0001;000000010;000000010;1000000;p
0010;0000000001;100000000;0100;000000010;000000010;1000000;e
1000;0000000010;100000000;0001;000000010;000000010;0000001;e
0010;0000000010;010000000;0001;000000010;000000010;0010000;e
0010;0000000010;010000000;0001;000000010;000000010;1000000;e
0001;0000000010;100000000;0001;000000010;000000010;1000000;e
0001;0000000001;100000000;0001;000000010;000000010;1000000;e
0010;1000000000;000000010;0001;000000010;000000010;0000100;p
0001;0000000001;100000000;0001;000000010;000000010;1000000;e
1000;0001000000;000000100;0001;000000010;000000010;0000100;e
0010;0000000010;000000010;0001;000000010;000000010;0000100;p
0010;0000000001;010000000;0100;000000010;000000010;0001000;e
1000;1000000000;000000100;0001;000000010;000000010;0000100;e
0001;0000000010;010000000;0001;000000010;000000010;1000000;e
1000;0000000010;010000000;0001;000000010;000000010;0000001;e
0010;0000000010;010000000;0001;000000010;000000010;1000000;e
0010;0000000001;010000000;0001;000000010;000000010;1000000;e
0010;0000000001;010000000;0100;000000010;000000010;1000000;e
0010;0000000001;100000000;0100;000000010;000000010;0001000;e
0010;0000000001;100000000;0100;000000010;000000010;0001000;e
0001;0000000010;010000000;0001;000000010;000000010;1000000;e
0001;0000000010;100000000;0001;000000010;000000010;0010000;e
0001;0000000010;000000010;0001;000000010;000000010;0000100;p
1000;0000000010;100000000;0001;000000010;000000010;0000001;e
0001;0000000010;010000000;0001;000000010;000000010;1000000;e
0001;0000000010;010000000;0001;000000010;000000010;0000001;e
0010;0000000010;100000000;0001;000000010;000000010;0010000;e
0010;0000000001;010000000;0100;000000010;000000010;0001000;e
0001;1000000000;000000100;0001;000000010;000000010;1000000;e
0010;0000000001;100000000;0100;000000010;000000010;1000000;e
0001;1000000000;000000010;0001;000000010;000000010;1000000;p
1000;1000000000;000000100;0001;000000010;000000010;0000100;e
0010;0000000001;010000000;0001;000000010;000000010;0010000;e
0001;0000000010;010000000;0001;000000010;000000010;1000000;e
0010;0000000010;010000000;0001;000000010;000000010;0010000;e
1000;1000000000;000000100;0001;000000010;000000010;0000100;e
0001;0000000010;100000000;0001;000000010;000000010;0010000;e
0010;0000000010;010000000;0001;000000010;000000010;1000000;e
0010;0000000010;100000000;0001;000000010;000000010;0010000;e
0010;1000000000;010000000;0100;000000010;000000010;1000000;e
0010;0000000010;000000010;0001;000000010;000000010;1000000;p
0001;0000000010;100000000;0001;000000010;000000010;1000000;e
0010;0000000010;100000000;0001;000000010;000000010;0010000;e
1000;0000000010;010000000;0001;000000010;000000010;0000001;e
1000;0001000000;000000100;0001;000000010;000000010;0000100;e
0001;0001000000;000000100;0001;000000010;000000010;1000000;e
0010;0000000001;100000000;0001;000000010;000000010;0010000;e
0001;0000000010;100000000;0001;000000010;000000010;0010000;e
0010;1000000000;000000010;0001;000000010;000000010;0000100;p
0001;0000000010;010000000;0001;000000010;000000010;0010000;e
0001;1000000000;000000010;0001;000000010;000000010;0000100;p
0010;0000000010;010000000;0001;000000010;000000010;1000000;e
0010;0000000001;100000000;0001;000000010;000000010;0010000;e
0010;0000000001;100000000;0100;000000010;000000010;0001000;e
0010;1000000000;100000000;0100;000000010;000000010;0001000;e
0010;1000000000;100000000;0100;000000010;000000010;1000000;e
0010;0000000010;100000000;0001;000000010;000000010;0010000;e
1000;1000000000;000000100;0001;000000010;000000010;1000000;e
0001;0000000001;010000000;0001;000000010;000000010;0010000;e
0010;0000000010;000000010;0001;000000010;000000010;1000000;p
0010;0000000001;100000000;0001;000000010;000000010;0010000;e
1000;1000000000;000000100;0001;000000010;000000010;0000100;e
0001;0000000001;010000000;0001;000000010;000000010;0010000;e
0010;0000000010;010000000;0001;000000010;000000010;0010000;e
0010;1000000000;100000000;0100;000000010;000000010;1000000;e
0010;0000000001;100000000;0001;000000010;000000010;0010000;e
0010;0000000010;100000000;0001;000000010;000000010;1000000;e
0010;1000000000;010000000;0100;000000010;000000010;0001000;e
1000;0001000000;000000100;0001;000000010;000000010;0000100;e
1000;0001000000;000000100;0001;000000010;000000010;0000100;e
0010;0000000001;010000000;0001;000000010;000000010;1000000;e
0001;0000000001;010000000;0001;000000010;000000010;0010000;e
0010;0000000010;010000000;0001;000000010;000000010;1000000;e
0001;0000000010;100000000;0001;000000010;000000010;0010000;e
0001;0000000001;100000000;0001;000000010;000000010;0010000;e
0001;0000000001;100000000;0001;000000010;000000010;0010000;e
1000;0001000000;000000100;1000;000000010;000000010;1000000;e
0001;0000000001;100000000;0001;000000010;000000010;0000001;e
0010;0000000010;000000010;0001;000000010;000000010;1000000;p
1000;0000000010;000000100;0001;000000010;000000010;1000000;e
0010;0000000010;100000000;0001;000000010;000000010;1000000;e
0001;0000000001;010000000;0001;000000010;000000010;0000001;e
0010;0000000010;100000000;0001;000000010;000000010;1000000;e
0010;0000000010;010000000;0001;000000010;000000010;1000000;e
1000;1000000000;000000100;0001;000100000;000001000;0000001;e
0010;0000000010;010000000;0001;000000010;000000010;0010000;e
0001;0000000001;010000000;0001;000000010;000000010;0010000;e
0010;1000000000;100000000;0100;000000010;000000010;1000000;e
1000;0000000010;000000100;0001;000000010;000000010;1000000;e
0001;0000000001;010000000;0001;000000010;000000010;1000000;e
0010;0000000010;000000010;0001;000000010;000000010;1000000;p
0010;0000000001;010000000;0001;000000010;000000010;1000000;e
1000;0000000010;100000000;0001;000000010;000000010;0000001;e
0001;0000000001;100000000;0001;000000010;000000010;1000000;e
0010;0000000010;000000010;0001;000000010;000000010;0000100;p
0001;0000000001;100000000;0001;000000010;000000010;0000001;e
0010;0000000010;100000000;0001;000000010;000000010;0010000;e
1000;0000000010;010000000;0001;000000010;000000010;0000001;e
0001;0000000010;010000000;0001;000000010;000000010;0000001;e
0010;0000000001;010000000;0001;000000010;000000010;0010000;e
1000;0000000001;100000000;0001;000000010;000000010;0000001;e
0001;0000000010;100000000;0001;000000010;000000010;1000000;e
0010;0000000001;100000000;0001;000000010;000000010;0010000;e
0010;1000000000;010000000;0100;000000010;000000010;0001000;e
0010;0000000010;010000000;0001;000000010;000000010;1000000;e
0001;0000000001;100000000;0001;000000010;000000010;0010000;e
0010;1000000000;000000010;0001;000000010;000000010;0000100;p
0001;0000000001;010000000;0001;000000010;000000010;1000000;e
0010;0000000010;100000000;0001;000000010;000000010;1000000;e
0010;1000000000;000000010;0001;000000010;000000010;0000100;p
0001;0000000010;010000000;0001;000000010;000000010;0010000;e
0010;0000000001;010000000;0001;000000010;000000010;0010000;e
0010;0000000001;100000000;0001;000000010;000000010;1000000;e
0010;0000000010;010000000;0001;000000010;000000010;1000000;e
1000;1000000000;000000100;0001;000001000;000000010;0000001;e
0010;1000000000;100000000;0100;000000010;000000010;1000000;e
0001;0000000001;010000000;0001;000000010;000000010;1000000;e
1000;0001000000;000000100;0001;000000010;000000010;0000100;e
0010;1000000000;010000000;0100;000000010;000000010;1000000;e
0001;0000000010;100000000;0001;000000010;000000010;1000000;e
0010;0000000010;100000000;0001;000000010;000000010;1000000;e
0001;0000000001;100000000;0001;000000010;000000010;0010000;e
1000;0000000001;100000000;0001;000000010;000000010;0000001;e
0010;0000000001;010000000;0001;000000010;000000010;1000000;e
1000;1000000000;000000100;1000;000000010;000000010;1000000;e
1000;0000000001;010000000;0001;000000010;000000010;0000001;e
0001;0000000001;100000000;0001;000000010;000000010;0010000;e
0001;0001000000;000000100;1000;000000010;000000010;1000000;e
1000;1000000000;000000100;0001;000000010;000000010;0000100;e
0001;0001000000;000000100;1000;000000010;000000010;1000000;e
0010;1000000000;100000000;0100;000000010;000000010;0001000;e
0010;0000000010;100000000;0001;000000010;000000010;1000000;e
0001;0000000001;100000000;0001;000000010;000000010;0010000;e
0010;0000000001;010000000;0100;000000010;000000010;0001000;e
1000;0001000000;000000100;0001;000000010;000000010;0000100;e
0010;1000000000;100000000;0100;000000010;000000010;0001000;e
0010;1000000000;000000010;0001;000000010;000000010;0000100;p
0010;0000000001;100000000;0100;000000010;000000010;0001000;e
0010;0000000001;100000000;0001;000000010;000000010;1000000;e
1000;1000000000;000000100;1000;000000010;000000010;1000000;e
1000;1000000000;000000100;1000;000000010;000000010;1000000;e
0001;1000000000;000000100;0001;000000010;000000010;1000000;e
0010;1000000000;100000000;0100;000000010;000000010;0001000;e
0001;0000000001;100000000;0001;000000010;000000010;1000000;e
1000;1000000000;000000100;0001;000000010;000000010;0000100;e
0010;0000000001;100000000;0100;000000010;000000010;0001000;e
1000;0000000001;100000000;0001;000000010;000000010;0000001;e
0010;0000000001;100000000;0001;000000010;000000010;1000000;e
1000;0001000000;000000100;0001;000000010;000000010;1000000;e
0010;0000000001;100000000;0100;000000010;000000010;1000000;e
0010;1000000000;010000000;0100;000000010;000000010;1000000;e
0001;0000000001;100000000;0001;000000010;000000010;0010000;e
1000;1000000000;000000100;0001;000000010;000000010;0000100;e
0001;0000000010;100000000;0001;000000010;000000010;0010000;e
0001;0000000010;010000000;0001;000000010;000000010;1000000;e
1000;1000000000;000000100;0001;000000010;000000010;0000100;e
0010;0000000001;010000000;0001;000000010;000000010;0010000;e
0010;0000000001;010000000;0001;000000010;000000010;1000000;e
0010;0000000001;100000000;0001;000000010;000000010;1000000;e
0010;1000000000;000000010;0001;000000010;000000010;0000100;p
0001;0000000010;000000100;0001;000000010;000000010;1000000;e
0010;0000000010;100000000;0001;000000010;000000010;0010000;e
0001;0000000010;100000000;0001;000000010;000000010;1000000;e
1000;1000000000;000000100;0001;000100000;000000010;0000001;e
0001;1000000000;000000010;0001;000000010;000000010;0000100;p
0010;1000000000;010000000;0100;000000010;000000010;0001000;e
0001;1000000000;000000100;0001;000000010;000000010;1000000;e
0010;0000000001;010000000;0001;000000010;000000010;0010000;e
0001;0000000001;100000000;0001;000000010;000000010;0010000;e
0001;0000000001;100000000;0001;000000010;000000010;0010000;e
0001;0000000001;010000000;0001;000000010;000000010;0010000;e
0010;0000000010;100000000;0001;000000010;000000010;1000000;e
1000;0001000000;000000100;0001;000000010;000000010;0000100;e
0010;1000000000;100000000;0100;000000010;000000010;1000000;e
1000;0001000000;000000100;1000;000000010;000000010;1000000;e
0001;0000000010;010000000;0001;000000010;000000010;0010000;e
0010;0000000001;010000000;0001;000000010;000000010;0010000;e
1000;0001000000;000000100;0001;000000010;000000010;0000100;e
0001;1000000000;000000010;0001;000000010;000000010;0000100;p
0010;0000000010;010000000;0001;000000010;000000010;1000000;e
0010;0000000010;100000000;0001;000000010;000000010;0010000;e
0010;1000000000;000000010;0001;000000010;000000010;0000100;p
0001;0000000001;010000000;0001;000000010;000000010;0010000;e
0001;0000000010;010000000;0001;000000010;000000010;0010000;e
0010;0000000001;010000000;0001;000000010;000000010;0010000;e
0010;0000000001;010000000;0001;000000010;000000010;1000000;e
0001;0000000010;100000000;0001;000000010;000000010;0010000;e
0001;0000000010;100000000;0001;000000010;000000010;1000000;e
0010;1000000000;010000000;0100;000000010;000000010;0001000;e
0001;0000000010;100000000;0001;000000010;000000010;0010000;e
0001;1000000000;000000100;1000;000000010;000000010;1000000;e
0010;1000000000;010000000;0100;000000010;000000010;0001000;e
0010;0000000001;010000000;0100;000000010;000000010;1000000;e
0010;1000000000;000000010;0001;000000010;000000010;1000000;p
0010;0000000001;100000000;0001;000000010;000000010;1000000;e
1000;0000000010;010000000;0001;000000010;000000010;0000001;e
0001;1000000000;000000010;0001;000000010;000000010;0000100;p
0010;0000000001;010000000;0001;000000010;000000010;1000000;e
1000;0001000000;000000100;1000;000000010;000000010;1000000;e
0010;0000000010;010000000;0001;000000010;000000010;1000000;e
0010;0000000010;100000000;0001;000000010;000000010;0010000;e
0010;1000000000;000000010;0001;000000010;000000010;0000100;p
0010;1000000000;010000000;0100;000000010;000000010;1000000;e
0001;0000000010;010000000;0001;000000010;000000010;0010000;e
0001;0000000010;100000000;0001;000000010;000000010;0000001;e
0010;1000000000;100000000;0100;000000010;000000010;0001000;e
0001;0000000010;100000000;0001;000000010;000000010;0010000;e
0001;0000000010;000000100;1000;000000010;000000010;1000000;e
1000;0001000000;000000100;0001;000000010;000000010;0000100;e
0010;0000000010;100000000;0001;000000010;000000010;1000000;e
0010;0000000001;010000000;0100;000000010;000000010;1000000;e
0001;0000000001;010000000;0001;000000010;000000010;1000000;e
0001;0000000001;010000000;0001;000000010;000000010;1000000;e
0001;0000000010;010000000;0001;000000010;000000010;0000001;e
0001;0000000010;100000000;0001;000000010;000000010;0010000;e
1000;0000000001;100000000;0001;000000010;000000010;0000001;e
0010;0000000010;010000000;0001;000000010;000000010;0010000;e
0010;0000000001;010000000;0001;000000010;000000010;0010000;e
0010;1000000000;100000000;0100;000000010;000000010;0001000;e
0010;0000000010;010000000;0001;000000010;000000010;0010000;e
0010;0000000010;010000000;0001;000000010;000000010;0010000;e
0010;0000000001;100000000;0100;000000010;000000010;0001000;e
0010;0000000010;010000000;0001;000000010;000000010;0010000;e
0001;0000000001;010000000;0001;000000010;000000010;0010000;e
0010;1000000000;010000000;0100;000000010;000000010;1000000;e
0001;0000000010;010000000;0001;000000010;000000010;1000000;e
0010;1000000000;010000000;0100;000000010;000000010;1000000;e
0001;0000000010;010000000;0001;000000010;000000010;0010000;e
1000;1000000000;000000100;0001;000100000;000001000;0000001;e
0010;0000000010;010000000;0001;000000010;000000010;0010000;e
0001;0000000010;010000000;0001;000000010;000000010;1000000;e
0001;0000000001;010000000;0001;000000010;000000010;0010000;e
1000;0000000001;010000000;0001;000000010;000000010;0000001;e
0001;0000000010;010000000;0001;000000010;000000010;0010000;e
0001;0001000000;000000100;1000;000000010;000000010;1000000;e
0001;0000000010;100000000;0001;000000010;000000010;1000000;e
0001;0000000001;010000000;0001;000000010;000000010;0010000;e
0010;0000000001;100000000;0100;000000010;000000010;0001000;e
0010;1000000000;100000000;0100;000000010;000000010;0001000;e
0001;0000000010;100000000;0001;000000010;000000010;0010000;e
0010;0000000001;010000000;0100;000000010;000000010;1000000;e
0001;0000000010;100000000;0001;000000010;000000010;1000000;e
0010;0000000001;100000000;0001;000000010;000000010;0010000;e
1000;1000000000;000000100;0001;000000010;000000010;0000100;e
0010;1000000000;100000000;0100;000000010;000000010;1000000;e
0001;0000000010;100000000;0001;000000010;000000010;0010000;e
0001;0000000001;010000000;0001;000000010;000000010;1000000;e
0010;0000000001;010000000;0001;000000010;000000010;1000000;e
0010;0000000001;100000000;0100;000000010;000000010;0001000;e
0010;0000000001;010000000;0001;000000010;000000010;1000000;e
0010;0000000010;100000000;0001;000000010;000000010;0010000;e
1000;0000000010;100000000;0001;000000010;000000010;0000001;e
1000;0001000000;000000100;0001;000000010;000000010;0000100;e
0001;0000000001;010000000;0001;000000010;000000010;0000001;e
1000;0001000000;000000100;0001;000000010;000000010;0000100;e
1000;1000000000;000000100;0001;000000010;000000010;0000100;e
0010;0000000010;100000000;0001;000000010;000000010;1000000;e
0001;0000000010;100000000;0001;000000010;000000010;0000001;e
0010;0000000001;010000000;0001;000000010;000000010;0010000;e
0010;0000000001;100000000;0001;000000010;000000010;0010000;e
0010;0000000001;010000000;0001;000000010;000000010;1000000;e
